(Do Not Modify) Standards Elements,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Created On,Created By,Created By (Delegate),Date timestamp,Display Order,Element comments,Element Content,Element Page,Element Path,Element Reference,General requirement type,Is_Requirement,Modified By,Modified By (Delegate),Modified On,Owner,Record Created On,Standard Id,Standard Version,Status,Status Reason
ccbd4b87-80b7-ea11-a812-000d3a530d85,VfNzatqzrnJtNLRNT40DASnxuIguyXpC9quWKZpQG8n0ipw5y65wFEhE1EaWW3QgnJfPZnplaP04Xc6Qp7/lQA==,6/26/2020 7:43,36,6/26/2020 13:13,Vishal Mohan,,6/26/2020,36,,1.1 b) implement and maintain up-to-date documented procedures covering the certification requirements applicable to the scope of the certificate; ,8,,1.1 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
cebd4b87-80b7-ea11-a812-000d3a530d85,2+8N78HCm/uwsuO3Dn0WJ4EVEyp0o0pZScS7gBvtNtVSZP+od4uhzffUZ2D/pJybIxBWycJebwfDlDtytt/0JQ==,6/26/2020 7:43,37,6/26/2020 13:13,Vishal Mohan,,6/26/2020,37,,1.1 c) define the key personnel responsible for the implementation of each procedure; ,8,,1.1 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
d0bd4b87-80b7-ea11-a812-000d3a530d85,C+ZKRGuNZyUJKf6UuTWMQaBlyxFZXIq8ubrIJcIbIFrCAGRSDfSaC0uk7QtxBOJGXKqa1vuNNohB5XvCVKKAig==,6/26/2020 7:43,38,6/26/2020 13:13,Vishal Mohan,,6/26/2020,38,,1.1 d) train staff on the up-to-date version of the organization’s procedures to ensure their competence in implementing the CoC management system; ,8,,1.1 d,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
d2bd4b87-80b7-ea11-a812-000d3a530d85,4hg6DdlG/6GatGnF3NHkxhuJuaaWIRS7HB+onTGaKh3tvXiOWYW6SOg2rk2YxG7yq0GLcssFTFeJH02Y9ivTsA==,6/26/2020 7:43,39,6/26/2020 13:13,Vishal Mohan,,6/26/2020,39,,"1.1 e) maintain complete and up-to-date records of the documents that are relevant to demonstrate the organization’s conformity with all applicable certification requirements which shall be retained for a minimum period of five (5) years. At a minimum, th",8,,1.1 e,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
8cbd4b87-80b7-ea11-a812-000d3a530d85,1MXmyy3rJZLZhfFbVzfpEFSKJSgazL5UffqFzSD3/+hZ4/OACGS+ou9BVVx4Ls/9y/a4gsmXlYP+ECKCdyErBg==,6/26/2020 7:43,4,6/26/2020 13:13,Vishal Mohan,,6/26/2020,4,,"FSC certification of such management systems is designed to provide a credible assurance that products which are sold with an FSC claim originate from well-managed forests, controlled sources, reclaimed materials, or a mixture of these. FSC CoC certificat",3,,Introduction,1,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
d4bd4b87-80b7-ea11-a812-000d3a530d85,yMblw7kNiDFmby20rsZxDJyYlAKqWYmWIe8ChszFvd1xP6V2i1SlsLziFzyZkc8N6MTtoYBtoPrg3B8UzuCQjw==,6/26/2020 7:43,40,6/26/2020 13:13,Vishal Mohan,,6/26/2020,40,,"1.2) The organization shall apply the eligibility criteria specified in Part IV to define its eligibility for single, multisite, or group CoC certification.",8,,1.2,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
d6bd4b87-80b7-ea11-a812-000d3a530d85,Ro/JHBiqv1BpjTwXyoD/OVMhMBSbOBtD12f1rVooUwlNrc+N0GObNGVAPNtp13nA5FmfGRIaEkASZ7ha4r4pyw==,6/26/2020 7:43,41,6/26/2020 13:13,Vishal Mohan,,6/26/2020,41,,1.3) The organization shall commit to the FSC values as defined in FSC-POL-01-004 by signing a self-declaration that the organization is not directly or indirectly involved in the following activities:,8,,1.3,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
d8bd4b87-80b7-ea11-a812-000d3a530d85,wHCjNL0+kvBaWzeI0s9woDmuPDIupUKKjUzLm2zB1mDb/lQ+XGslzbx/eSWS81QN/hvVPI87vjiLFTtCX2bvHQ==,6/26/2020 7:43,42,6/26/2020 13:13,Vishal Mohan,,6/26/2020,42,,1.3 a) illegal logging or the trade in illegal wood or forest products; ,8,,1.3 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
dabd4b87-80b7-ea11-a812-000d3a530d85,6EPNV6afmStieuMgHcXcL1EzENQisWkIWTtjoFRwB+m0oRQfRTb7LD1SKoUEDxQxQIza4T2htIAwx2UHU5bejA==,6/26/2020 7:43,43,6/26/2020 13:13,Vishal Mohan,,6/26/2020,43,,1.3 b) violation of traditional and human rights in forestry operations; ,8,,1.3 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
dcbd4b87-80b7-ea11-a812-000d3a530d85,OHMWcg1hDdd7kw7wbSV5lBCj57jj1RBctaagLRcKkmV0gjW15NPQDMJXdK8wNSzDCd6SPP0kDy9rfVlLVhqhew==,6/26/2020 7:43,44,6/26/2020 13:13,Vishal Mohan,,6/26/2020,44,,1.3 c) destruction of high conservation values in forestry operations; ,8,,1.3 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
debd4b87-80b7-ea11-a812-000d3a530d85,HAyfDMyYnjv0NWNfrIF0g9SKHyjcHszUjgonw9opAocxDSCsC+7iW2Q2gDZSj2hrEaEVNBCfEodQggkVZf3u1Q==,6/26/2020 7:43,45,6/26/2020 13:13,Vishal Mohan,,6/26/2020,45,,1.3 d) significant conversion of forests to plantations or non-forest use; ,8,,1.3 d,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
e0bd4b87-80b7-ea11-a812-000d3a530d85,1Q8L0KeLHcqtBOUUeXgZSyXtv89Hh4nePJaE6ZtRZOm0c/Sv/JUz9kIW0friJqh0hMQtJANUjEZt7br2fkrl/Q==,6/26/2020 7:43,46,6/26/2020 13:13,Vishal Mohan,,6/26/2020,46,,1.3 e) introduction of genetically modified organisms in forestry operations; ,8,,1.3 e,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
e2bd4b87-80b7-ea11-a812-000d3a530d85,3ch3hdLRNLaL7XE9fJrdRn163QPTvsQI54KS0VGkXZ/KSG9b5HNLDiBS+/DgPH1FJc8HNYzrRQzvNNfp+T7rig==,6/26/2020 7:43,47,6/26/2020 13:13,Vishal Mohan,,6/26/2020,47,,"1.3 f) violation of any of the ILO Core Conventions, as defined in the ILO Declaration on Fundamental Principles and Rights at Work, 1998.",8,,1.3 f,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
e4bd4b87-80b7-ea11-a812-000d3a530d85,pnzaK4+LcbWjKFwDj87d18cku47c2s6YI2IFmAMR2mrhY/y0yzTTq6DXCw6/LANAK/BzG9uPf2NsqKggPoe0KA==,6/26/2020 7:43,48,6/26/2020 13:13,Vishal Mohan,,6/26/2020,48,,NOTE: This clause will be modified once FSC concludes the revision process of its Policy for Association.,8,,NOTE below 1.3 f,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
e6bd4b87-80b7-ea11-a812-000d3a530d85,SiYBYp+l9sxmJxKcpASHpXs8pL3rG8LevnEmZ+wrPNmNVxZCE/2cPr9fe9GegZbPnWwL2kfu+yAjGBHRBTHs8A==,6/26/2020 7:43,49,6/26/2020 13:13,Vishal Mohan,,6/26/2020,49,"CB will need to decide, based on the scope of operations of the CH, whether it can verify this information remotely, especially  if there are no other certificates of OHSAS or evidence of enforcement of local legislation.","1.4) The organization shall commit to occupational health and safety (OHAS). At a minimum, the organization shall appoint an OHAS representative, establish and implement procedures adequate to its size and complexity, and train its staff on OHAS. ",8,,1.4,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
8ebd4b87-80b7-ea11-a812-000d3a530d85,ilV0tb237l7j1O4/AUvkWosX5g4LPhHzWAp4vOdHf9vQzMvducS7IMTwtqHLsDJFgshRV8+ISvIdaplBBgRCTQ==,6/26/2020 7:43,5,6/26/2020 13:13,Vishal Mohan,,6/26/2020,5,,"The objective of this standard is to provide the minimum management and production requirements for CoC within an organization in order to demonstrate that forest-based materials and products purchased, labelled, and sold as FSC certified originate from w",5,,Objective,1,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
e8bd4b87-80b7-ea11-a812-000d3a530d85,8RzL8W6EHAzn0M8m8a+rknrWmL+gcPXdtParZgsd4KPxSRVd74Qp2jgrWBtxqXu6WDmdWkXSStJEgD2IySuD9Q==,6/26/2020 7:43,50,6/26/2020 13:13,Vishal Mohan,,6/26/2020,50,,NOTE: Other certifications and enforcement of local legislation on OHAS that cover the elements required in Clause 1.4 may be used as evidence of conformity to this requirement (i.e. the organization may be considered as automatically meeting Clause 1.4.),8,,NOTE below 1.4,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
eabd4b87-80b7-ea11-a812-000d3a530d85,ShY5RUaU38EOnaP0Ox8Js/0AQ5dafy/iSzMgulaSF2v6h7EgzLIiF6ZtBe9nrYfWSJbZf5AQr/sVx2Ir5v7rUA==,6/26/2020 7:43,51,6/26/2020 13:13,Vishal Mohan,,6/26/2020,51,,"1.5) The organization shall ensure that complaints received regarding the organization’s conformity to the requirements applicable to the scope of the organization’s CoC certificate are adequately considered, including the following: ",8,,1.5,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
ecbd4b87-80b7-ea11-a812-000d3a530d85,troS+3OStoPiIKyausT/tXs40fOoOWsfuK9FE7TRANC29M00klabVM1cb4rIyyQq2Tnw8sQqRG+dLzLSl3BI7Q==,6/26/2020 7:43,52,6/26/2020 13:13,Vishal Mohan,,6/26/2020,52,,1.5 a) acknowledge receipt of the complaint to the complainant within two (2) weeks of receiving the complaint;,8,,1.5 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
eebd4b87-80b7-ea11-a812-000d3a530d85,Wbe0xVpVmNMfUxuy/0cTblhm+MpqxHI8HD0TP+JpzLbJlGoFOlnD7W/1/PS1ntMJhB0GYfGoqKsABleWPr9Jdg==,6/26/2020 7:43,53,6/26/2020 13:13,Vishal Mohan,,6/26/2020,53,,"1.5 b) investigate the complaint and specify its proposed actions in response to the complaint within three (3) months. If more time is needed to complete the investigation, the complainant and the organization’s certification body shall be notified; ",8,,1.5 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
f0bd4b87-80b7-ea11-a812-000d3a530d85,IGjfAyobUhDNkjkGSr8C9HH1uohxGmSeeKsEjBO5NfShWofxMfqDTOjmCLgsaI3Jz8vTpiVrRRYyrKr4eSLraw==,6/26/2020 7:43,54,6/26/2020 13:13,Vishal Mohan,,6/26/2020,54,,1.5 c) take appropriate actions with respect to complaints and any deficiencies found in processes that affect conformity to the certification requirements;,9,,1.5 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
f2bd4b87-80b7-ea11-a812-000d3a530d85,jQ+T60556y4r1GGiD6agB9unJtmzstdyGhi9mj31e9bn7+uo0Nk9XrICT1q3SDD0fXy1O4wFB5pKgTcyo/Q9RQ==,6/26/2020 7:43,55,6/26/2020 13:13,Vishal Mohan,,6/26/2020,55,,1.5 d) notify the complainant and the organization’s certification body when the complaint is considered to be successfully addressed and closed.,9,,1.5 d,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
f4bd4b87-80b7-ea11-a812-000d3a530d85,jGfO+IXB9zuVmBboO94rH7L1Qy+hpFYM+L54QpjQWvZRw1LIEP6gb8P+SZJDwg16TO857Epd9A+1n6aq/E/LiA==,6/26/2020 7:43,56,6/26/2020 13:13,Vishal Mohan,,6/26/2020,56,,1.6) The organization shall have procedures in place to ensure that any non-conforming products are identified and controlled to prevent their unintended sale and delivery with FSC claims. Where non-conforming products are detected after they have been de,9,,1.6,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
f6bd4b87-80b7-ea11-a812-000d3a530d85,bZsvma8NJqgC1+oM6NFkYYRJNHq0RnVvTVNiLaf6c81M5M4mhIqnxa07EYLjyTqGzG07q9PTh3KIcCVAp3A0LQ==,6/26/2020 7:43,57,6/26/2020 13:13,Vishal Mohan,,6/26/2020,57,,"1.6 a) notify its certification body and all affected direct customers in writing within five business days of the non-conforming product identification, and maintain records of that notice;",9,,1.6 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
f8bd4b87-80b7-ea11-a812-000d3a530d85,zLmOMoeP2bkpZ5YC3ZU0EnefMgZaJ9SnPKHH/AYAk0wUh81tz4d1jkckPuf1N+S1uKDnbV/CR2bHYzAJuJiGZw==,6/26/2020 7:43,58,6/26/2020 13:13,Vishal Mohan,,6/26/2020,58,,"1.6 b) analyse causes for occurrence of non-conforming products, and implement measures to prevent their reoccurrence;",9,,1.6 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
fabd4b87-80b7-ea11-a812-000d3a530d85,ugDXPfGoE1dppSV8lFFVkZ/NSVoETIwfZd2lDveY03Fwb2d74j2gfcXTQZJQMKAufrBzHhu9dzpBm+s74pKF6A==,6/26/2020 7:43,59,6/26/2020 13:13,Vishal Mohan,,6/26/2020,59,,1.6 c) cooperate with its certification body in order to allow the certification body to confirm that appropriate actions were taken to correct the non-conformity.,9,,1.6 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
90bd4b87-80b7-ea11-a812-000d3a530d85,EmKAiSoBqtX2sHrbEPGDxlYWTs28vn+aSPEBtqov8NPenF4zS+BWTRaNBqJIG10SGG/qOd1dU7OA1lPkLqnnyw==,6/26/2020 7:43,6,6/26/2020 13:13,Vishal Mohan,,6/26/2020,6,,"This is the core standard for FSC CoC certification that specifies the requirements which apply to all CoC-certified and applicant organizations with respect to sourcing, processing, labelling, and sale of forest-based products as FSC certified. ",5,,Scope,1,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
fcbd4b87-80b7-ea11-a812-000d3a530d85,5QtFVV6VaVo7M/cu+tJeZD7ypFVroaXxA3HOfU/8u4spdu5NoAcGNn6S4cT1DgXljwn7ZOkLy/OhKfEcYnj7ZQ==,6/26/2020 7:43,60,6/26/2020 13:13,Vishal Mohan,,6/26/2020,60,,"1.7) The organization shall support transaction verification conducted by its certification body and Accreditation Services International (ASI), by providing samples of FSC transaction data as requested by the certification body.",9,,1.7,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
febd4b87-80b7-ea11-a812-000d3a530d85,h8gisV/NwvPVxWqxyUjTb0wkrk1BnUUWUqZhKyh35OVC5MsSLa3KFkzPgeqmuZev83V4PX9tLHt8O5MTupuIeQ==,6/26/2020 7:43,61,6/26/2020 13:13,Vishal Mohan,,6/26/2020,61,,Material sourcing,9,,Heading 2,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
00be4b87-80b7-ea11-a812-000d3a530d85,glb09UatZ2AZ8TOWBGQwA14lFcFRgAM5+MjPvVdWb2ABD0Dpm6GVUAhFOZQU2iP2AOYGt0mPX+6l6OfXS2LssQ==,6/26/2020 7:43,62,6/26/2020 13:13,Vishal Mohan,,6/26/2020,62,,"2.1) The organization shall maintain up-to-date information about all suppliers who are supplying materials used for FSC product groups, including names, certification code (if applicable), and materials supplied.",9,,2.1,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
02be4b87-80b7-ea11-a812-000d3a530d85,oWque/XQDQXZ3hf32iZfvjaU+9T3sIzvaUCUAYQ7vEAEJ2tcgxEvjnWN+vp3xrz59O8RULr+nTKI0orqtI86bg==,6/26/2020 7:43,63,6/26/2020 13:13,Vishal Mohan,,6/26/2020,63,,"2.2) In order to confirm any changes that might affect the availability and authenticity of the supplied products, the organization shall regularly verify the validity and product groups scope of the certificates of their active FSC-certified suppliers th",9,,2.2000000000000002,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
04be4b87-80b7-ea11-a812-000d3a530d85,UL+p2k+3FaH6cZx+zbL8JnGIXRygxI3MwkQTiOD9B0C+Ha3S/kM30EMU65Z+SviDIEr4kLk2GPLRCYbFcBnvxw==,6/26/2020 7:43,64,6/26/2020 13:13,Vishal Mohan,,6/26/2020,64,,NOTE: Other FSC platforms synchronized with the FSC certificate database (i.e. the trademark portal and the OCP) may support the organization’s conformity to this requirement by sending automatic notifications to the organization in the case of a change i,9,,NOTE below 2.2,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
06be4b87-80b7-ea11-a812-000d3a530d85,5K7Vi5TNl3P43Mq3+KiF7UwvKDxnBufyAjTpgjQi9iDEJNMG+r2uzxOPXZ8oYf5SE0cSUb3yHa5HW/NpJXaTsA==,6/26/2020 7:43,65,6/26/2020 13:13,Vishal Mohan,,6/26/2020,65,,2.3) The organization shall have procedures in place to check the supplier’s sale and/or delivery documentation to confirm that:,9,,2.2999999999999998,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
08be4b87-80b7-ea11-a812-000d3a530d85,RdE9rUeRc+3NDNpTQ9J7BtLzLRWRZB29zFz3pfWaJBCSvAkobzYkL5Dw4HwqO52rw2AM/2SPcTjSA9dyT3MYcA==,6/26/2020 7:43,66,6/26/2020 13:13,Vishal Mohan,,6/26/2020,66,,2.3 a)the supplied material type and quantities are in conformity to the supplied documentation;,9,,2.3 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
0abe4b87-80b7-ea11-a812-000d3a530d85,4wYJMVfu2tVI1465XIZarFUk65N8IF+7wWnEv/fVMK7rlGCW3sKb55hGj7DMsLB5j3keDWiSlat1fFg4ynV1Fg==,6/26/2020 7:43,67,6/26/2020 13:13,Vishal Mohan,,6/26/2020,67,,2.3 b) the FSC claim is specified;,9,,2.3 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
0cbe4b87-80b7-ea11-a812-000d3a530d85,0OE3E8fYR0a8ILAjrPNCbU4X8KuaprX98CYiQ8dkNOxQlO5leCU+eUIH2alsTiPz/L9mVJQOBKZUhGPUZo69rQ==,6/26/2020 7:43,68,6/26/2020 13:13,Vishal Mohan,,6/26/2020,68,,2.3 c) the supplier’s FSC Chain of Custody or FSC Controlled Wood code is quoted for material supplied with FSC claims.,9,,2.3 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
0ebe4b87-80b7-ea11-a812-000d3a530d85,p3nof/vTOr7BbhSRsiwtn3zbWTEN+imS36qcAqLDzf5p37N2hb1shVGee6ZMdCj+Rpf/kU9cjXtlxhSu/4+4bQ==,6/26/2020 7:43,69,6/26/2020 13:13,Vishal Mohan,,6/26/2020,69,,2.4) The organization shall ensure that only eligible inputs and the correct material categories are used in FSC product groups as defined in Table B.,9,,2.4,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
92bd4b87-80b7-ea11-a812-000d3a530d85,ClppchIFyeP+vmLsvmTibF5SSZTxuCCV+OYaPdbZjHf6BU/WbAHXPQp4xqw7t1ZXLPQlnMpDX7UNMWfRr98xzQ==,6/26/2020 7:43,7,6/26/2020 13:13,Vishal Mohan,,6/26/2020,7,,To whom does FSC COC certfication apply?,5,,Heading box 1,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
10be4b87-80b7-ea11-a812-000d3a530d85,Eco/d+yRxQ4jskFgwnQTjA8Hz1Nx4JX2+isfzDH79Htk/NP9WxJYuGuDd3rY0iD3PoSX3j7vEzRnlJVJ68mPlA==,6/26/2020 7:43,70,6/26/2020 13:13,Vishal Mohan,,6/26/2020,70,,Table B.  Eligible inputs according to the FSC claim specified for the outputs of a product group,10,https://onefsc.sharepoint.com/sites/Uli/AppData/Local/Microsoft/Windows/INetCache/Content.Outlook/L3HJCRWT/FSC-STD-40-004_TableB.png ,Table B,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
12be4b87-80b7-ea11-a812-000d3a530d85,WxDdyaOoVHFotXc61r3LszF3JqccttAvg62qaBdhuTtGRave+bECHh8l8AdN/u8TwJLqLpJIIgIhbN0MYQAi8A==,6/26/2020 7:43,71,6/26/2020 13:13,Vishal Mohan,,6/26/2020,71,CB will need to verify the compliance to requirements against 40-007 standard separately.,2.5) Organizations sourcing non-FSC-certified reclaimed material for use in FSC product groups shall conform to the requirements of FSC-STD-40-007.,10,,2.5,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
14be4b87-80b7-ea11-a812-000d3a530d85,RnZw288+bNnxarL1AGq5J5GaI2eS00Rk63//RRZO7vIlZMb5HH+X8woYeL1anjY3oz/9Eay5cMIU3jyRj3kOUg==,6/26/2020 7:43,72,6/26/2020 13:13,Vishal Mohan,,6/26/2020,72,CB will need to verify the compliance to requirements against 40-005 standard separately.,2.6) Organizations sourcing non-FSC-certified virgin material for use in FSC product groups as controlled material shall conform to the requirements of FSC-STD-40-005.,10,,2.6,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
16be4b87-80b7-ea11-a812-000d3a530d85,/vTAUpNo4pJ9eeOLoqr+w7/ImDHrE2m8WsI+U/YXjZpasTiqXvJEbQP5qaQw8w8E8tMdvbylTXV6s27D1hhQpw==,6/26/2020 7:43,73,6/26/2020 13:13,Vishal Mohan,,6/26/2020,73,,2.7) Organizations that reclaim materials from primary or secondary processing at their own site may classify the material as the same or lower material category as the input from which it was derived. Materials reclaimed from secondary processing may als,10,,2.7,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
18be4b87-80b7-ea11-a812-000d3a530d85,P8IIqX2qqyhMWkk+B9F1QITwMWMRU+EZFffFklyGmU3MqNB0eKx4EHckHDDyqnho9LlN3oVSJPEBxeuYHwhraA==,6/26/2020 7:43,74,6/26/2020 13:13,Vishal Mohan,,6/26/2020,74,,2.8) The organization may classify material held in stock at the time of the main evaluation by the certification body and material received between the date of the main evaluation and the issue date of the organization’s CoC certificate as eligible input,10,,2.8,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
1abe4b87-80b7-ea11-a812-000d3a530d85,F58V9fXusHmPKbpsjYeruu/D5q7ZC/JFRglP55EeQs0ZXKOpQUyuMNUPsaXgOIxkqw5RfjP9eCaOAE5ZiOBe8A==,6/26/2020 7:43,75,6/26/2020 13:13,Vishal Mohan,,6/26/2020,75,,3. Material handling,10,,Heading 3,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
1cbe4b87-80b7-ea11-a812-000d3a530d85,dry5acVrKJH3nDjKoqiOIDu78Um/wr0UYHbMXusrcSGcrzg4mH+TTh9M9leSVh/0VI4BsgGVMwPHQj/ALW7Emw==,6/26/2020 7:43,76,6/26/2020 13:13,Vishal Mohan,,6/26/2020,76,CB will need to determine risk based on segregation method,"3.1) In cases where there is risk of non-eligible inputs entering FSC product groups, the organization shall implement one or more of the following segregation methods:
",10,,3.1,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
1ebe4b87-80b7-ea11-a812-000d3a530d85,wkXgdHowXWxGkvd/KVbu/k/z1xpjL8hE7chginGWcKpdcqEo8ConSPE86BlprsWCM/3iJEDdWoXqcsz08cjwvQ==,6/26/2020 7:43,77,6/26/2020 13:13,Vishal Mohan,,6/26/2020,77,,3.1 a) physical separation of materials,10,,3.1 a,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
20be4b87-80b7-ea11-a812-000d3a530d85,q7XZKy0UpsTkeqJ8+eCsQ55qGYy5QYcXgkNC654PwXqWmC1tg6a84nNGqcE03EiyBQaI/TWees4uVeK6a1Jb0A==,6/26/2020 7:43,78,6/26/2020 13:13,Vishal Mohan,,6/26/2020,78,,3.1 b) temporal separation of materials,10,,3.1 b,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
22be4b87-80b7-ea11-a812-000d3a530d85,cPloJsave1Gvy2tiWYQfvjC1iWV3t/uTdopz3atyuImyF8SzH1vZHxnFyMa/JDnkRkgR2n/CKI9Bq4NWXli4iw==,6/26/2020 7:43,79,6/26/2020 13:13,Vishal Mohan,,6/26/2020,79,,3.1 c) identification of materials ,10,,3.1 c,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
94bd4b87-80b7-ea11-a812-000d3a530d85,UR+WysWoSMIV8fYBuEuS8bdqZexQu7bQrHYl5tYNZzHbvoQbx/uEWLova5k3ZNr3LFHqLm5zdha6S9gw+neatg==,6/26/2020 7:43,8,6/26/2020 13:13,Vishal Mohan,,6/26/2020,8,,"For a product to be claimed as FSC certified, there must be an unbroken chain of organizations independently certified by FSC-accredited certification bodies covering every change in legal ownership of the product from the certified forest or point of rec",5,,Box 1,4,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
24be4b87-80b7-ea11-a812-000d3a530d85,GAnaCA1NwR0RERTtlmOzNVv4cmRmsSKdfJg6fGrS9eHkKs0rXZdGMZ1rTO5G0Ufpw7Uh9BJ5E3fbMPJuchW0Bw==,6/26/2020 7:43,80,6/26/2020 13:13,Vishal Mohan,,6/26/2020,80,,4. FSC material and products record,10,,Heading 4 ,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
26be4b87-80b7-ea11-a812-000d3a530d85,uKMjebASO0WonfPo5euOrVEndixgBrn395hGNUgcYlbF6a+xIG7Fwv+c661eFcBzfJzr6XlsF4YCey+oj6+hKg==,6/26/2020 7:43,81,6/26/2020 13:13,Vishal Mohan,,6/26/2020,81,,"4.1) For each product group or job order, the organization shall identify the main processing steps involving a change of material volume or weight and specify the conversion factor(s) for each processing step or, if not feasible, for the total processing",10,,4.0999999999999996,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
